Stop ID Number,Stop Abbreviation,StopName,Shelter,Bench,Route Number,Route Name,Mapped Location,Council District Outlines (GIS),Zip Codes (GIS),Davidson County Border (GIS),Service Districts (GIS),:@computed_region_cfa7_hbpz,:@computed_region_sjpq_96s8,:@computed_region_f73m_vb2k,:@computed_region_c9xn_skx3,:@computed_region_gisn_y5cm,:@computed_region_v3ji_vzam
4834,31AWELEN,31ST AVE & WELLINGTON AVE EB,false,false,21,UNIVERSITY CONNECTOR,"(36.139709, -86.813339)",19,36,1,1,,15804,6,12,5,2005
1809,RICLONEN,RICHARD JONES RD & LONE OAK RD EB,false,true,21,UNIVERSITY CONNECTOR,"(36.104296, -86.809189)",11,47,1,1,,15809,6,23,5,2005
85,MAGWEDNM,MAGNOLIA BLVD & WEDGEWOOD AVE NB,false,true,21,UNIVERSITY CONNECTOR,"(36.135908, -86.796114)",19,36,1,1,,15804,6,12,5,2005
5246,WED19AWN,WEDGEWOOD AVE & 19TH AVE WB,false,false,21,UNIVERSITY CONNECTOR,"(36.137391, -86.798009)",18,36,1,1,,15804,6,11,5,2005
4147,ABBBANEN,ABBOTT MARTIN RD & BANDYWOOD DR EB,false,true,21,UNIVERSITY CONNECTOR,"(36.106063, -86.816094)",11,47,1,1,,15809,6,23,8,2005
4985,DBTBUCNN,DR DB TODD BLVD & BUCHANAN ST NB,false,false,21,UNIVERSITY CONNECTOR,"(36.180007, -86.810953)",25,51,1,1,,,1,15,6,2005
401,BELGRASN,BELMONT BLVD & GRAYBAR LN SB,false,false,21,UNIVERSITY CONNECTOR,"(36.110438, -86.800429)",11,47,1,1,,15809,6,23,5,2005
2761,CLA24AEN,CLARKSVILLE PIKE & 24TH AVE N EB,false,false,21,UNIVERSITY CONNECTOR,"(36.184729, -86.815769)",25,51,1,1,609,,1,15,6,2005
1866,SHAEDEEN,SHACKLEFORD RD & EDEN AVE EB,false,false,21,UNIVERSITY CONNECTOR,"(36.101493, -86.804302)",11,47,1,1,,15809,6,23,5,2005
4979,28AHERNN,28TH AVE N & HERMAN ST NB,false,false,21,UNIVERSITY CONNECTOR,"(36.161575, -86.819214)",25,51,1,1,79,,7,15,6,2005
4844,BLA23AWN,BLAKEMORE AVE & 23RD AVE S WB,false,false,21,UNIVERSITY CONNECTOR,"(36.137872, -86.803089)",19,36,1,1,,15804,6,12,5,2005
4981,ALB33AWN,ALBION ST & 33RD AVE N WB,false,false,21,UNIVERSITY CONNECTOR,"(36.163323, -86.825945)",25,46,1,1,,15798,1,15,6,2005
1232,JEFI40EN,JEFFERSON ST & I-40 EB,false,false,21,UNIVERSITY CONNECTOR,"(36.167885, -86.817622)",25,51,1,1,,,1,15,6,2005
1243,JOH32AEN,JOHN A MERRITT BLVD & 32ND AVE N EB,false,false,21,UNIVERSITY CONNECTOR,"(36.167458, -86.824578)",25,46,1,1,,15798,1,15,6,2005
4931,28ACHASF,28TH AVE & CHARLOTTE AVE SB,true,true,21,UNIVERSITY CONNECTOR,"(36.153539, -86.818245)",25,46,1,1,,15798,7,15,5,2005
5167,JON29AWF,JOHN A MERRITT BLVD & 29TH AVE WB,false,false,21,UNIVERSITY CONNECTOR,"(36.167968, -86.821943)",25,46,1,1,,15798,1,15,6,2005
400,BELGALNM,BELMONT BLVD & GALE LN NB,false,false,21,UNIVERSITY CONNECTOR,"(36.11825, -86.79651)",19,36,1,1,628,15804,6,12,5,2005
392,BELCLMSF,BELMONT BLVD & CLAIRMONT PL SB,false,false,21,UNIVERSITY CONNECTOR,"(36.111923, -86.800279)",11,47,1,1,,15809,6,23,5,2005
317,ALBDBTEM,ALBION ST & DR DB TODD BLVD EB,true,true,21,UNIVERSITY CONNECTOR,"(36.166079, -86.806394)",25,51,1,1,,,7,15,6,2005
4838,BLA24AEN,BLAKEMORE AVE & 24TH AVE S EB,false,false,21,UNIVERSITY CONNECTOR,"(36.137997, -86.805062)",19,36,1,1,,15804,6,12,5,2005
4842,WED18AWN,WEDGEWOOD AVE & 18TH AVE S WB,false,false,21,UNIVERSITY CONNECTOR,"(36.137212, -86.796865)",18,36,1,1,,15804,6,11,5,2005
1236,JEFI40WN,JEFFERSON ST & I-40 WB,false,false,21,UNIVERSITY CONNECTOR,"(36.168662, -86.813534)",25,51,1,1,,,7,15,6,2005
674,CLA26ANN,CLARKSVILLE PIKE & 26TH AVE NB,false,true,21,UNIVERSITY CONNECTOR,"(36.186352, -86.818653)",2,51,1,1,,,1,2,6,2005
4165,CLA23AEN,CLARKSVILLE PIKE & 23RD AVE N EB,false,false,21,UNIVERSITY CONNECTOR,"(36.18414, -86.814736)",25,51,1,1,,,1,15,6,2005
4977,31ABURNN,31ST AVE N & BURCH AVE NB,false,false,21,UNIVERSITY CONNECTOR,"(36.146209, -86.816324)",25,40,1,1,,30406,6,15,5,2005
4864,WED17AWN,WEDGEWOOD AVE & 17TH AVE WB,false,false,21,UNIVERSITY CONNECTOR,"(36.136739, -86.795441)",18,36,1,1,,15804,7,11,5,2005
1864,SHABELEN,SHACKLEFORD RD & BELMONT BLVD EB,false,false,21,UNIVERSITY CONNECTOR,"(36.101297, -86.802687)",11,47,1,1,,15809,6,23,5,2005
434,BELNOBSN,BELMONT BLVD & N OBSERVATORY DR SB,false,false,21,UNIVERSITY CONNECTOR,"(36.104432, -86.801421)",11,47,1,1,,15809,6,23,5,2005
5245,BELASHNN,BELMONT BLVD & ASHWOOD AVE NB,false,false,21,UNIVERSITY CONNECTOR,"(36.128917, -86.794958)",19,36,1,1,623,15804,6,12,5,2005
4986,DBTSEINN,DR DB TODD BLVD & SEIFIED ST NB,false,false,21,UNIVERSITY CONNECTOR,"(36.182114, -86.811986)",25,51,1,1,,,1,15,6,2005
1807,RICHISEM,RICHARD JONES RD & HILLSBORO PIKE E,false,true,21,UNIVERSITY CONNECTOR,"(36.10453, -86.812308)",11,47,1,1,,15809,6,23,5,2005
4932,28ACHANF,28TH AVE & CHARLOTTE AVE NB,true,false,21,UNIVERSITY CONNECTOR,"(36.154102, -86.818133)",25,46,1,1,,15798,7,15,6,2005
314,ALB21AWN,ALBION ST & 21ST AVE N WB,false,false,21,UNIVERSITY CONNECTOR,"(36.165924, -86.808661)",25,51,1,1,,,7,15,6,2005
394,BELCLISF,BELMONT BLVD & CLIFTON LN SB,false,false,21,UNIVERSITY CONNECTOR,"(36.114409, -86.799921)",11,47,1,1,,15809,6,23,5,2005
5335,DBTHEINN,DR DB TODD JR BLVD & HEIMAN ST NB,false,false,21,UNIVERSITY CONNECTOR,"(36.171277, -86.807315)",25,51,1,1,,,1,15,6,2005
418,BELLINSN,BELMONT BLVD & LINDEN AVE SB,false,false,21,UNIVERSITY CONNECTOR,"(36.127533, -86.794352)",19,36,1,1,628,15804,6,12,5,2005
4976,31ALONSN,31ST AVE N & LONG BLVD SB,false,false,21,UNIVERSITY CONNECTOR,"(36.146548, -86.816414)",25,40,1,1,,30406,6,15,5,2005
4845,BLA25AWN,BLAKEMORE AVE & 25TH AVE S WB,false,false,21,UNIVERSITY CONNECTOR,"(36.138273, -86.807058)",19,36,1,1,,15804,6,12,5,2005
1242,JOH28AEN,JOHN A MERRITT BLVD & 28TH AVE N EB,true,true,21,UNIVERSITY CONNECTOR,"(36.167941, -86.821572)",25,46,1,1,,15798,1,15,6,2005
402,BELGVINN,BELMONT BLVD & GRAND VIEW LN NB,false,false,21,UNIVERSITY CONNECTOR,"(36.108796, -86.800523)",11,47,1,1,635,15809,6,23,5,2005
308,ABBHILEM,ABBOTT MARTIN RD & HILLSBORO PIKE E,true,false,21,UNIVERSITY CONNECTOR,"(36.106285, -86.818123)",11,47,1,1,,15809,6,23,8,2005
4978,28ATORNF,28TH AVE N & TORBETT ST NB,false,false,21,UNIVERSITY CONNECTOR,"(36.157968, -86.818573)",25,46,1,1,,15798,7,15,6,2005
441,BELWOONF,BELMONT BLVD & WOODMONT BLVD NB,false,false,21,UNIVERSITY CONNECTOR,"(36.113644, -86.799885)",11,47,1,1,,15809,6,23,5,2005
1223,JEF27AWN,JEFFERSON ST & 27TH AVE WB,false,false,21,UNIVERSITY CONNECTOR,"(36.167987, -86.818532)",25,51,1,1,,,1,15,6,2005
1221,JEF26AWN,JEFFERSON ST & 26TH AVE N WB,false,true,21,UNIVERSITY CONNECTOR,"(36.16821, -86.816693)",25,51,1,1,,,1,15,6,2005
4924,BELGLESN,BELMONT BLVD & GLEN ECHO RD SB,false,false,21,UNIVERSITY CONNECTOR,"(36.107405, -86.800794)",11,47,1,1,635,15809,6,23,5,2005
4439,LPSCI,LIPSCOMB UNIVERSITY,true,false,21,UNIVERSITY CONNECTOR,"(36.102449, -86.801488)",11,47,1,1,,30813,6,23,5,2005
390,BELCEDSN,BELMONT BLVD & CEDAR LN SB,false,false,21,UNIVERSITY CONNECTOR,"(36.120904, -86.795124)",19,36,1,1,628,15804,6,12,5,2005
1235,JEFTEMWN,JEFFERSON ST & ED TEMPLE BLVD WB,false,true,21,UNIVERSITY CONNECTOR,"(36.167813, -86.820382)",25,51,1,1,,,1,15,6,2005
3263,BELBEENN,BELMONT BLVD & BEECHWOOD AVE NB,false,false,21,UNIVERSITY CONNECTOR,"(36.125658, -86.794015)",19,36,1,1,628,15804,6,12,5,2005
5236,31AHEDSN,31ST AVE N AND HEDRICK ST SB,false,false,21,UNIVERSITY CONNECTOR,"(36.143655, -86.816301)",25,40,1,1,,30406,6,15,5,2005
1161,HILWARNF,HILLSBORO PIKE & WARFIELD DR NB,false,true,21,UNIVERSITY CONNECTOR,"(36.103926, -86.819537)",11,47,1,1,,15809,6,23,8,2005
5051,28APARNN,28TH AVE & PARK PLZ NB,true,false,21,UNIVERSITY CONNECTOR,"(36.149914, -86.817829)",25,40,1,1,,30406,6,15,5,2005
4158,JAM5AEN,JAMES ROBERTSON PKWY & 5TH AVE N EB,false,false,22,BORDEAUX,"(36.16867, -86.78388)",20,1,1,1,,16169,7,13,1,2005
279,8A9ANM,8TH AVE N & 9TH AVE N NB,false,true,22,BORDEAUX,"(36.169933, -86.789091)",20,51,1,1,,,7,13,1,2005
2749,COUDOAWM,COUNTY HOSPITAL RD & DOAK AVE WB,false,false,22,BORDEAUX,"(36.192437, -86.834602)",2,34,1,1,67,16168,1,2,6,2005
289,8AMADNM,ROSA PARKS BLVD & MONROE ST NB,false,false,22,BORDEAUX,"(36.174742, -86.792238)",20,51,1,1,,,1,13,6,2005
2768,DELTAYSN,DELTA AVE & TAYLOR ST SB,false,false,22,BORDEAUX,"(36.176626, -86.79428)",20,51,1,1,,,1,13,6,2005
154,23ACLANN,23RD AVE N & CLARKSVILLE PIKE NB,false,false,22,BORDEAUX,"(36.18348, -86.81422)",25,51,1,1,,,1,15,6,2005
518,BUCCEPWN,BUCHANAN ST & CEPHAS ST WB,false,false,22,BORDEAUX,"(36.180312, -86.805546)",25,51,1,1,,,1,15,6,2005
678,CLACLISN,CLARKSVILLE PIKE & CLIFF DR SB,false,true,22,BORDEAUX,"(36.192341, -86.829181)",2,34,1,1,67,16168,1,2,6,2005
2544,5AVGAYNN,5TH AVE N & GAY ST NB,false,false,22,BORDEAUX,"(36.167822, -86.783106)",20,1,1,1,50,16169,7,13,1,2005
4917,DELGARNN,DELTA AVE & GARFIELD ST NB,false,false,22,BORDEAUX,"(36.179804, -86.798477)",20,51,1,1,,,1,13,6,2005
677,CLASHASF,CLARKSVILLE PIKE & S HAMILTON RD SB,false,true,22,BORDEAUX,"(36.193064, -86.830338)",2,34,1,1,67,16168,1,2,6,2005
849,ELIHYDNF,ELIZABETH RD & HYDES FERRY RD NB,false,false,22,BORDEAUX,"(36.193301, -86.840101)",2,34,1,1,67,16168,1,2,6,2005
675,CLA26ASN,CLARKSVILLE PIKE & 26TH AVE SB,false,true,22,BORDEAUX,"(36.186309, -86.818911)",25,51,1,1,609,,1,15,6,2005
2815,CLIBUENN,CLIFF DR & BUENA VISTA PIKE NB,false,false,22,BORDEAUX,"(36.197056, -86.82804)",2,34,1,1,67,16168,1,2,6,2005
733,DELCHESN,DELTA AVE & CHEATHAM PL SB,false,false,22,BORDEAUX,"(36.177707, -86.795766)",20,51,1,1,778,,1,13,6,2005
673,CLA25AEN,CLARKSVILLE PIKE & 25TH AVE N EB,true,true,22,BORDEAUX,"(36.185639, -86.817557)",25,51,1,1,609,,1,15,6,2005
4335,TIMFAISN,TIMOTHY DR & FAIRVIEW DR SB,false,false,22,BORDEAUX,"(36.212166, -86.844784)",1,34,1,1,,16168,1,1,6,2005
517,BUC9AEN,BUCHANAN ST & 9TH AVE N EB,false,false,22,BORDEAUX,"(36.180464, -86.801955)",25,51,1,1,,,1,15,6,2005
4329,HAYEFANN,HAYNES PARK DR & FAIRVIEW DR NB,false,false,22,BORDEAUX,"(36.211611, -86.833805)",1,34,1,1,752,16168,1,1,6,2005
2748,COUDOANN,COUNTY HOSPITAL RD & DOAK AVE NB,false,false,22,BORDEAUX,"(36.191285, -86.835779)",2,34,1,1,67,16168,1,2,6,2005
233,JAM6AWN,JAMES ROBERTSON PKWY & 6TH AVE N WB,false,true,22,BORDEAUX,"(36.168654, -86.785174)",20,51,1,1,,30406,7,13,1,2005
681,CLAEDSM,CLARKSVILLE PIKE & ED TEMPLE BLVD S,false,true,22,BORDEAUX,"(36.187276, -86.820545)",25,51,1,1,609,,1,15,6,2005
510,BUC11AWN,BUCHANAN ST & 11TH AVE N WB,false,false,22,BORDEAUX,"(36.18041, -86.804368)",25,51,1,1,,,1,15,6,2005
1162,HINMEXEN,HINKLE DR & MEXICO DR EB,false,false,22,BORDEAUX,"(36.183043, -86.837221)",1,34,1,1,738,16168,1,1,6,2005
679,CLACLINN,CLARKSVILLE PIKE & CLIFF DR NB,false,true,22,BORDEAUX,"(36.192056, -86.82853)",2,34,1,1,67,16168,1,2,6,2005
674,CLA26ANN,CLARKSVILLE PIKE & 26TH AVE NB,false,true,22,BORDEAUX,"(36.186352, -86.818653)",2,51,1,1,,,1,2,6,2005
2762,23ACLASF,23RD AVE N & CLARKSVILLE PIKE SB,false,false,22,BORDEAUX,"(36.183703, -86.814276)",25,51,1,1,,,1,15,6,2005
2844,CLAABESN,CLARKSVILLE PIKE & ABERNATHY RD SB,false,false,22,BORDEAUX,"(36.203239, -86.840636)",2,34,1,1,67,16168,1,2,6,2005
276,8ALOCSM,8TH AVE N & LOCKLAYER ST SB,false,true,22,BORDEAUX,"(36.170063, -86.789411)",20,40,1,1,,,7,13,1,2005
514,BUC15AWN,BUCHANAN ST & 15TH AVE N WB,false,false,22,BORDEAUX,"(36.180106, -86.808642)",25,51,1,1,,,1,15,6,2005
4321,HAYEVENN,HAYNES PARK DR & EVE CR NB,false,false,22,BORDEAUX,"(36.209244, -86.834539)",1,34,1,1,752,16168,1,1,6,2005
735,DELGARSF,DELTA AVE & GARFIELD ST SB,false,false,22,BORDEAUX,"(36.179338, -86.798082)",20,51,1,1,778,,1,13,6,2005
4330,KINCLAW,KINGS LN & CLARKSVILLE PK WB,false,false,22,BORDEAUX,"(36.218661, -86.83646)",1,34,1,1,,16168,1,1,6,2005
157,23ASEISN,23RD AVE N & SEIFRIED ST SB,false,false,22,BORDEAUX,"(36.182177, -86.814445)",25,51,1,1,,,1,15,6,2005
4327,CLAMANSF,CLARKSVILLE PIKE & MANCHESTER AVE S,false,false,22,BORDEAUX,"(36.195143, -86.833784)",2,34,1,1,67,16168,1,2,6,2005
2226,BORHOSP,METRO BORDEAUX HOSPITAL,true,false,22,BORDEAUX,"(36.17836, -86.845441)",1,34,1,1,1124,16168,1,1,6,2005
4112,8AHARSN,8TH AVE N  & HARRISON ST SB,false,false,22,BORDEAUX,"(36.168626, -86.788446)",20,40,1,1,,,7,13,1,2005
689,CLIBUENM,CLIFF DR & SMITH TOWERS NB,true,false,22,BORDEAUX,"(36.195962, -86.826163)",2,34,1,1,67,16168,1,2,6,2005
4318,HAYDYENN,HAYNES PARK DR & DYER CT NB,false,false,22,BORDEAUX,"(36.215769, -86.833977)",1,34,1,1,752,16168,1,1,6,2005
2775,BUCDBTWN,BUCHANAN ST & DR D B TODD JR BLVD WB,false,false,22,BORDEAUX,"(36.180096, -86.810953)",25,51,1,1,,,1,15,6,2005
690,CLICLANM,CLIFF DR & CLARKSVILLE PIKE NB,false,false,22,BORDEAUX,"(36.194012, -86.827488)",2,34,1,1,67,16168,1,2,6,2005
2819,BUETAINF,BUENA VISTA PK & TAIGANS CT NB,false,false,22,BORDEAUX,"(36.207693, -86.819796)",2,34,1,1,,16168,1,2,6,2005
734,DELCHENF,DELTA AVE & CHEATHAM PL NB,false,false,22,BORDEAUX,"(36.178733, -86.796962)",20,51,1,1,778,,1,13,6,2005
5172,STOBUEWF,STOKERS LN & BUENA VISTA PK WB,false,false,22,BORDEAUX,"(36.211364, -86.81844)",2,34,1,1,,16168,1,2,6,2005
2822,TUCWHANN,TUCKER RD & W HAMILTON RD NB,false,false,22,BORDEAUX,"(36.213219, -86.825479)",1,34,1,1,458,16168,1,1,6,2005
2223,ZCLSFCLK,_ CLIFF DR PAST CLARKSVILLE HWY,false,false,22,BORDEAUX,"(36.19311, -86.828228)",2,34,1,1,67,16168,1,2,6,2005
528,BUEKIRNF,BUENA VISTA PK & KIRK AVE NB,false,true,22,BORDEAUX,"(36.199854, -86.82531)",2,34,1,1,67,16168,1,2,6,2005
1195,HYDMANSF,HYDES FERRY RD & MANCHESTER AVE SB,false,false,22,BORDEAUX,"(36.190951, -86.838735)",2,34,1,1,67,16168,1,2,6,2005
2793,LAGSNEWN,LAGRANGE DR & SNELL BLVD WB,false,false,22,BORDEAUX,"(36.180123, -86.83861)",1,34,1,1,738,16168,1,1,6,2005
672,CLA24ANN,CLARKSVILLE PIKE & 24TH AVE N NB,false,false,22,BORDEAUX,"(36.184747, -86.815544)",2,51,1,1,,,1,2,6,2005
4326,CLAASHSN,CLARKSVILLE PIKE & ASHTON CITY HWY,false,false,22,BORDEAUX,"(36.197856, -86.837557)",2,34,1,1,67,16168,1,2,6,2005
4318,HAYDYENN,HAYNES PARK DR & DYER CT NB,false,false,22,BORDEAUX,"(36.215769, -86.833977)",1,34,1,1,752,16168,1,1,6,2005
4434,MCC5_12,MUSIC CITY CENTRAL 5TH - BAY 12,true,true,22,BORDEAUX,"(36.166554, -86.781973)",20,1,1,1,50,16169,7,13,1,2005
513,BUC14AEN,BUCHANAN ST & 14TH AVE N EB,false,false,22,BORDEAUX,"(36.180059, -86.807967)",25,51,1,1,,,1,15,6,2005
5159,HAMRIVNM,HAMILTON RD S & RIVER DR NB,false,false,22,BORDEAUX,"(36.192671, -86.831987)",2,34,1,1,67,16168,1,2,6,2005
5174,23RBUCSN,23RD AVE & BUCHANAN ST SB,false,false,22,BORDEAUX,"(36.180613, -86.814645)",25,51,1,1,,,1,15,6,2005
729,BUC10AWM,BUCHANAN ST & 10TH AVE N WB,false,false,22,BORDEAUX,"(36.180536, -86.802572)",25,51,1,1,,,1,15,6,2005
682,CLAEDTSN,CLARKSVILLE PIKE & ED TEMPLE BLVD S,false,false,22,BORDEAUX,"(36.188076, -86.821874)",25,51,1,1,,,1,15,6,2005
4315,WHATUCWM,W HAMILTON RD & TUCKER RD WB,false,false,22,BORDEAUX,"(36.212173, -86.827959)",1,34,1,1,458,16168,1,1,6,2005
2815,CLIBUENN,CLIFF DR & BUENA VISTA PIKE NB,false,false,22,BORDEAUX,"(36.197056, -86.82804)",2,34,1,1,67,16168,1,2,6,2005
2776,CLA25AWN,CLARKSVILLE PIKE & 25TH AVE N WB,false,false,22,BORDEAUX,"(36.185506, -86.817082)",2,51,1,1,,,1,2,6,2005
4410,MCC4_17,MUSIC CITY CENTRAL 4TH - BAY 17,true,false,22,BORDEAUX,"(36.166215, -86.781715)",20,1,1,1,50,16169,7,13,1,2005
4335,TIMFAISN,TIMOTHY DR & FAIRVIEW DR SB,false,false,22,BORDEAUX,"(36.212166, -86.844784)",1,34,1,1,,16168,1,1,6,2005
2784,ELIHYDSN,ELIZABETH RD & HYDES FERRY RD SB,false,false,22,BORDEAUX,"(36.193328, -86.840202)",2,34,1,1,67,16168,1,2,6,2005
5173,CLAFAISF,CLARKSVILLE PIKE & FAIRVIEW DR SB,false,false,22,BORDEAUX,"(36.209909, -86.839283)",1,34,1,1,,16168,1,1,6,2005
4165,CLA23AEN,CLARKSVILLE PIKE & 23RD AVE N EB,false,false,22,BORDEAUX,"(36.18414, -86.814736)",25,51,1,1,,,1,15,6,2005
705,COUDOAWN,COUNTY HOSPITAL RD & DOAK AVE WB,false,false,22,BORDEAUX,"(36.19142, -86.83582)",2,34,1,1,67,16168,1,2,6,2005
2783,NHYELIWN,N HYDES FERRY RD & ELIZABETH RD WB,false,false,22,BORDEAUX,"(36.195115, -86.838149)",2,34,1,1,67,16168,1,2,6,2005
4325,CLAASHSM,CLARKSVILLE PIKE & ASHTON CITY HWY,false,false,22,BORDEAUX,"(36.198516, -86.838365)",2,34,1,1,67,16168,1,2,6,2005
2751,CAMCOUNN,CAMILLA CALDWELL LN & COUNTY HOSPIT,false,false,22,BORDEAUX,"(36.182529, -86.847711)",1,34,1,1,67,16168,1,1,6,2005
2822,TUCWHANN,TUCKER RD & W HAMILTON RD NB,false,false,22,BORDEAUX,"(36.213219, -86.825479)",1,34,1,1,458,16168,1,1,6,2005
2797,SNEDOLNN,SNELL BLVD & DOLAN RD NB,false,false,22,BORDEAUX,"(36.182075, -86.844266)",1,34,1,1,738,16168,1,1,6,2005
4456,WHAHAYEN,W HAMILTON AVE & HAYNES PK EB,false,false,22,BORDEAUX,"(36.207544, -86.836351)",1,34,1,1,,16168,1,1,6,2005
4294,HPKL,HAYNES PARK DR & KINGS LN NB,false,false,22,BORDEAUX,"(36.218706, -86.834137)",1,34,1,1,752,16168,1,1,6,2005
277,8AJEFSN,8TH AVE N & JEFFERSON ST SB,false,true,22,BORDEAUX,"(36.17343, -86.791617)",20,51,1,1,,,1,13,6,2005
5158,COUHOSWN,COUNTY HOSPITAL RD & HOSPITAL LN WB,false,false,22,BORDEAUX,"(36.18261, -86.845647)",1,34,1,1,738,16168,1,1,6,2005
4329,HAYEFANN,HAYNES PARK DR & FAIRVIEW DR NB,false,false,22,BORDEAUX,"(36.211611, -86.833805)",1,34,1,1,752,16168,1,1,6,2005
2752,COUHOSEN,COUNTY HOSPITAL RD & HOSPITAL LN EB,false,false,22,BORDEAUX,"(36.182512, -86.845736)",1,34,1,1,738,16168,1,1,6,2005
1925,TAYDELEN,TAYLOR ST & DELTA ST EB,false,true,22,BORDEAUX,"(36.176732, -86.794142)",20,51,1,1,,,1,13,6,2005
1919,STOTUCWN,STOKERS LN & TUCKER RD WB,false,false,22,BORDEAUX,"(36.210228, -86.823625)",2,34,1,1,,16168,1,2,6,2005
2764,BUC22AEN,BUCHANAN ST & 22ND AVE N EB,false,false,22,BORDEAUX,"(36.180105, -86.813197)",25,51,1,1,,,1,15,6,2005
528,BUEKIRNF,BUENA VISTA PK & KIRK AVE NB,false,true,22,BORDEAUX,"(36.199854, -86.82531)",2,34,1,1,67,16168,1,2,6,2005
707,COUHYDWM,COUNTY HOSPITAL RD & HYES FERRY RD,false,false,22,BORDEAUX,"(36.187591, -86.839847)",2,34,1,1,67,16168,1,2,6,2005
4339,FAICLAEN,FAIRVIEW DR & CLARKSVILLE PIKE EB,false,false,22,BORDEAUX,"(36.21099, -86.83911)",1,34,1,1,,16168,1,1,6,2005
1204,JAM8AWN,JAMES ROBERTSON PKWY & 8TH AVE N WB,false,false,22,BORDEAUX,"(36.167691, -86.78696)",20,1,1,1,,30406,7,13,1,2005
680,CLAMETSN,CLARKSVILLE PIKE & METROCENTER BLVD,false,true,22,BORDEAUX,"(36.187826, -86.821122)",2,51,1,1,,,1,2,6,2005
2779,HAMHYDWN,S HAMILTON RD & N HYDES FERRY RD WB,false,false,22,BORDEAUX,"(36.192831, -86.832144)",2,34,1,1,67,16168,1,2,6,2005
4319,HAYCHANN,HAYNES PARK DR & CHARLES CT NB,false,false,22,BORDEAUX,"(36.213417, -86.833893)",1,34,1,1,752,16168,1,1,6,2005
4456,WHAHAYEN,W HAMILTON AVE & HAYNES PK EB,false,false,22,BORDEAUX,"(36.207544, -86.836351)",1,34,1,1,,16168,1,1,6,2005
278,8AJEFSM,8TH AVE N & JEFFERSON ST SB,false,false,22,BORDEAUX,"(36.172108, -86.790757)",20,51,1,1,,,7,13,6,2005
4328,DELGARSM,DELTA AVE & GARFIELD ST SB,false,false,22,BORDEAUX,"(36.178358, -86.79667)",20,51,1,1,778,,1,13,6,2005
2799,HOSCOUNN,HOSPITAL LN & COUNTY HOSPITAL RD NB,false,false,22,BORDEAUX,"(36.182521, -86.84559)",1,34,1,1,738,16168,1,1,6,2005
516,BUC23AWN,BUCHANAN ST & 23RD AVE N WB,false,false,22,BORDEAUX,"(36.180247, -86.814398)",25,51,1,1,,,1,15,6,2005
689,CLIBUENM,CLIFF DR & SMITH TOWERS NB,true,false,22,BORDEAUX,"(36.195962, -86.826163)",2,34,1,1,67,16168,1,2,6,2005
2757,NHYMANEN,N HYDES FERRY RD & MANCHESTER AVE EB,false,false,22,BORDEAUX,"(36.193892, -86.83568)",2,34,1,1,67,16168,1,2,6,2005
4422,MCC5_6,MUSIC CITY CENTRAL 5TH - BAY 6,true,true,22,BORDEAUX,"(36.166501, -86.781233)",20,1,1,1,50,16169,7,13,1,2005
2809,MEXHINN,MEXICO DR & HINKLE DR NB,false,false,22,BORDEAUX,"(36.183034, -86.837052)",1,34,1,1,738,16168,1,1,6,2005
1919,STOTUCWN,STOKERS LN & TUCKER RD WB,false,false,22,BORDEAUX,"(36.210228, -86.823625)",2,34,1,1,,16168,1,2,6,2005
2802,SNEDOLSF,SNELL BLVD & DOLAN RD SB,false,false,22,BORDEAUX,"(36.182057, -86.844311)",1,34,1,1,738,16168,1,1,6,2005
708,COUPANWN,COUNTY HOSPITAL RD & PANORAMA DR WB,false,false,22,BORDEAUX,"(36.18444, -86.843029)",1,34,1,1,738,16168,1,1,6,2005
4434,MCC5_12,MUSIC CITY CENTRAL 5TH - BAY 12,true,true,22,BORDEAUX,"(36.166554, -86.781973)",20,1,1,1,50,16169,7,13,1,2005
2804,SNECROEN,SNELL BLVD & CROWE DR EB,false,false,22,BORDEAUX,"(36.179264, -86.840988)",1,34,1,1,738,16168,1,1,6,2005
511,BUC11AEN,BUCHANAN ST & 11TH AVE N EB,false,false,22,BORDEAUX,"(36.180257, -86.804974)",25,51,1,1,,,1,15,6,2005
706,COUHYDWF,COUNTY HOSPITAL RD & HYES FERRY RD WB,false,false,22,BORDEAUX,"(36.188382, -86.838941)",2,34,1,1,67,16168,1,2,6,2005
2844,CLAABESN,CLARKSVILLE PIKE & ABERNATHY RD SB,false,false,22,BORDEAUX,"(36.203239, -86.840636)",2,34,1,1,67,16168,1,2,6,2005
4394,CLAWHASN,CLARKSVILLE PIKE & W. HAMILTON AVE,false,false,22,BORDEAUX,"(36.208641, -86.839573)",1,34,1,1,,16168,1,1,6,2005
2771,8AHARNN,8TH AVE N & HARRISON ST NB,false,false,22,BORDEAUX,"(36.168536, -86.788255)",20,51,1,1,,30406,7,13,1,2005
2782,NHYASHWN,N HYDES FERRY RD & ASHTON AVE WB,false,false,22,BORDEAUX,"(36.194374, -86.836645)",2,34,1,1,67,16168,1,2,6,2005
4533,KINTEMWF,KINGS LN & TEMPLE CHURCH PARK-N-RIDE,false,false,22,BORDEAUX,"(36.217997, -86.843251)",1,34,1,1,,16168,1,1,6,2005
4330,KINCLAW,KINGS LN & CLARKSVILLE PK WB,false,false,22,BORDEAUX,"(36.218661, -86.83646)",1,34,1,1,,16168,1,1,6,2005
